material_id,material_name,material_type,product_category,strength_score,weight_capacity_kg,biodegradability_score,co2_emission_score,recyclability_percent,cost_per_unit,recycled_content_percent,norm_co2,norm_cost,norm_strength,norm_recyclability,norm_biodegradability,co2_impact_index,cost_efficiency_index,material_suitability_score
1277,Kraft Paper,Fiber,Electronics,4.726135047587582,27.63,0.66,0.681297272140368,93.79,56.89,,0.007132301574128373,0.1953447628582155,0.1188035635805345,0.9278937381404175,0.66,0.9928676984258716,0.5303145677172845,0.7268980554432195
1278,Bioplastic PLA,Bioplastic,Electronics,6.973325186534293,7.67,0.89,2.433878243432978,44.2,126.48,38.93,0.16106673768799945,0.4856296667083803,0.4943209493015934,0.07245126789718825,0.89,0.8389332623120005,0.5063505796956091,0.5756899721270995
1279,Glass,Glass,Automotive,7.284991085803027,27.6,0.09,1.2511733739018822,90.33,80.26,39.22,0.05718622650903708,0.2928294331122513,0.5464019733695676,0.8682076936346386,0.09,0.942813773490963,0.6428631294804763,0.6853416504812925
1280,Recycled PET,Plastic,Pharmaceuticals,6.997776306902712,12.83,0.28,3.332605508463022,92.46,,46.83,0.24000464528180687,,0.49840686114303795,0.9049508366396412,0.28,0.7599953547181931,,
1281,Molded Pulp,Fiber,Cosmetics,5.854467202954357,5.21,0.71,1.022060013535623,85.06,80.97,68.72,0.03706251381796403,0.2957910983189421,0.307353848607567,0.7772986027255477,0.71,0.962937486182036,0.5454668804516615,0.7179430713733924
1282,Glass,Glass,Electronics,8.404929941088207,5.48,0.08,1.66136588779319,57.95,148.29,27.14,0.09321466363021555,0.5766070162265883,0.7335496934557937,0.3096429187510782,0.08,0.9067853363697844,0.5474556676463646,0.5561830709183214
1283,Aluminum,Metal,Electronics,9.119297366973829,16.76,0.09,11.936052652841855,59.32,159.99,43.1,0.9956711773842681,0.6254119217452968,0.852924277547991,0.33327583232706576,0.09,0.004328822615731864,0.5659225579720184,0.30822688049793645
1284,Steel,Metal,Electronics,8.019541694838367,20.22,0.04,2.001883806473122,62.93,222.67,,0.12312337236166093,0.8868727318233012,0.6691492743674489,0.39554942211488703,0.04,0.8768766276383391,0.33553607065299884,0.4989718178144737
1285,HDPE,Plastic,Food,6.652922616487984,8.78,0.27,4.88,44.2,36.57,22.42,0.3759169382954491,0.11058273891461227,0.44077998122913103,0.07245126789718825,0.27,0.624083061704551,0.709962349142885,0.46378375749943734
1286,Rigid PVC,Plastic,Food,7.035423286769423,2.42,0.29,3.84,55.93,,72.12,0.2845706232431119,,0.5046978710646403,0.27479730895290666,0.29,0.7154293767568881,,
1287,Bioplastic PHA,Bioplastic,Electronics,5.175732998289667,13.65,0.85,2.4417032281113897,61.83,72.63,85.05,0.16175402953003204,0.26100196053893965,0.19393376469129867,0.37657409004657577,0.85,0.838245970469968,0.5209723295531556,0.6039250680077244
1288,Recycled PET,Plastic,Automotive,6.701253862418362,28.16,0.21,2.5842228423536304,69.04,51.04,36.0,0.1742719541297525,0.1709423100988612,0.44885638865272526,0.5009487666034157,0.21,0.8257280458702475,0.6769771694017734,0.5935380982974733
1289,Compostable Film,Bioplastic,Automotive,5.066406217582733,16.87,0.49,1.53,54.81,107.49,90.05,0.08167640423263217,0.40641555082801484,0.17566468003804808,0.2554769708469899,0.49,0.9183235957673679,0.4264165415184103,0.5242630762830157
1290,Tinplate,Metal,Electronics,8.157156994310041,20.0,0.03,5.76,58.98,143.46,29.26,0.4532099741089652,0.5564593501021984,0.6921455204781787,0.32741072968776946,0.03,0.5467900258910348,0.5429825981299525,0.4389793552851704
1291,Glass,Glass,E-commerce,7.793846552403192,5.03,0.04,1.308409523789538,41.19,82.02,51.82,0.06221344898982611,0.30017102573728777,0.6314344195412687,0.020527859237536618,0.04,0.9377865510101739,0.6724711523741348,0.5227027671982201
1292,Molded Pulp,Fiber,Retail,4.398147262129181,5.22,0.46,0.838270972978154,65.29,66.08,80.65,0.02091977189303196,0.23367955616735495,0.06399506579960909,0.4362601345523548,0.46,0.979080228106968,0.4853902926194307,0.5777231750773799
1293,Recycled PET,Plastic,Cosmetics,7.135081696523116,10.31,0.37,2.8121114110213776,68.93,96.27,71.12,0.19428808969739694,0.35961289784340716,0.5213513196746301,0.4990512333965846,0.37,0.805711910302603,0.5927727891638077,0.5973521490285127
1294,Corrugated Cardboard,Fiber,Cosmetics,6.068394907411797,9.46,0.45,0.707901530224941,46.02,85.23,78.31,0.009469033247904426,0.31356108955908735,0.3431023021624667,0.10384681731930315,0.45,0.9905309667520956,0.5491042671295343,0.5570149504881196
1295,Rigid PVC,Plastic,Food,7.601173398218165,1.23,0.34,4.0,81.23,37.34,50.85,0.29862390248193305,0.11379468568806575,0.5992377140181196,0.7112299465240642,0.34,0.701376097518067,0.7714182741944083,0.656437158510647
1296,Paperboard,Fiber,E-commerce,4.60045073273443,12.82,0.87,0.987598039750608,43.82,,10.59,0.03403561543845309,,0.09780104825180495,0.0658961531826807,0.87,0.9659643845615469,,
1297,Recycled PET,Plastic,E-commerce,6.33496516451814,11.23,0.31,2.812557218615006,47.05,60.05,34.43,0.19432724631364723,0.20852625870771282,0.3876476053500659,0.12161462825599444,0.31,0.8056727536863528,0.6299432869153987,0.508775334020961
1298,Recycled PET,Plastic,Retail,6.2091356806688,10.89,0.29,3.1428527189073048,82.91,,53.08,0.22333808941948344,,0.36662083151245844,0.7402104536829394,0.29,0.7766619105805166,,
1299,Glass,Glass,Cosmetics,8.272860499087273,9.78,0.04,1.6669199695500685,73.79,88.52,85.29,0.09370249526674465,0.3272848621365703,0.7114801895298483,0.5828877005347595,0.04,0.9062975047332553,0.6882211585299971,0.6376701001124127
1300,Bioplastic PHA,Bioplastic,Automotive,6.412951452973802,25.18,0.97,1.660662025468636,74.62,87.06,,0.09315284129401152,0.32119467734534685,0.40067952759616704,0.5972054510953942,0.97,0.9068471587059885,0.5675550046312587,0.7189519417483068
1301,Molded Pulp,Fiber,Food,4.094758434476926,5.31,0.46,0.8116332745460456,82.8,79.06,86.48,0.018580103053369924,0.2878238017769991,0.013297184279734099,0.7383129204761083,0.46,0.9814198969466301,0.43262459264569414,0.6205744197686077
1302,Molded Pulp,Fiber,Retail,6.808636738731069,17.58,0.58,0.7815344281219662,65.25,46.17,56.81,0.015936431218595042,0.15062778959662954,0.4668006365760701,0.4355701224771434,0.58,0.984063568781405,0.6963435808724504,0.6900990540055698
1303,HDPE,Plastic,Cosmetics,6.103942567302945,11.18,0.13,4.65,57.97,97.42,15.61,0.3557153493896438,0.36440996120635716,0.3490425045865847,0.3099879247886838,0.13,0.6442846506103562,0.5209710251108195,0.43992998687720697
1304,Molded Pulp,Fiber,Retail,5.623889005903211,6.16,0.43,0.7362366856934104,89.32,49.07,88.57,0.011957794823365737,0.16272473199015558,0.2688230094674907,0.8507848887355528,0.43,0.9880422051766342,0.6098943645929029,0.7104255313950756
1305,Paperboard,Fiber,Food,6.127181558352749,3.67,0.61,0.6403533075393174,92.26,97.88,86.17,0.003536070526109811,0.3663287865515371,0.3529258631927718,0.9015007762635847,0.61,0.9964639294738902,0.5213730733461864,0.7363751887507078
1306,Glass,Glass,Pharmaceuticals,8.741938247492172,8.82,0.09,1.2739583830677708,79.32,137.26,19.49,0.0591875021107079,0.5305969215367288,0.789865568109113,0.6782818699327238,0.09,0.9408124978892921,0.597588074321608,0.6597836987446456
1307,Bioplastic PHA,Bioplastic,Automotive,6.428173864264855,27.56,0.69,1.4053715381961749,74.43,110.36,49.6,0.07072991313992026,0.4183873524381596,0.4032232732246817,0.5939278937381406,0.69,0.9292700868600797,0.5102568978269769,0.6689531565848644
1308,Rigid PVC,Plastic,Cosmetics,7.603456166139583,5.31,0.3,2.64,72.7,28.96,90.4,0.1791710289519536,0.0788386935302215,0.5996191766399076,0.5640848714852511,0.3,0.8208289710480464,0.7925444545378302,0.6621636969099124
1309,Corrugated Cardboard,Fiber,E-commerce,5.018350577628418,18.62,0.65,1.276492170106485,41.4,37.57,64.96,0.059410052215625134,0.11475409836065574,0.167634327834182,0.024150422632396043,0.65,0.9405899477843749,0.5982012721172794,0.5508208196745297
1310,Tinplate,Metal,Retail,9.629650227493023,18.75,0.06,5.6,63.04,131.83,87.01,0.4391566948701441,0.5079464397447129,0.9382069461820122,0.39744695532171814,0.06,0.5608433051298559,0.6705149146259772,0.5181918058779958
1311,Paperboard,Fiber,Electronics,4.240344539154026,5.16,0.47,0.9903961783750308,41.38,45.72,32.3,0.03428138433494025,0.14875067784590998,0.037625394197601365,0.023805416594790452,0.47,0.9657186156650598,0.5257997509714945,0.5001891451811098
1312,Glass,Glass,Automotive,8.789633312121055,19.77,0.06,1.277821631224406,63.5,116.52,66.42,0.05952682276767074,0.44408292662578736,0.7978356662645053,0.4053820941866483,0.06,0.9404731772323293,0.6526845105303297,0.6151730662660613
1313,Bioplastic PLA,Bioplastic,Pharmaceuticals,6.095184752307473,18.78,0.83,1.870701401490544,49.74,86.15,48.65,0.11160122880890916,0.3173987402494473,0.34757902727118944,0.16801794031395553,0.83,0.8883987711910908,0.5485923667588074,0.5965292138369391
1314,Recycled PET,Plastic,Food,7.634595539924987,1.67,0.37,2.208795052018543,97.57,71.15,89.3,0.14129700680729895,0.2548283485587953,0.6048227310851788,0.9930998792478868,0.37,0.858702993192701,0.6890320832987943,0.7444711677406041
1315,HDPE,Plastic,Food,6.9046365690366,6.12,0.21,4.84,65.06,58.49,45.15,0.3724036184857438,0.20201893797188505,0.4828427171642731,0.43229256511988967,0.21,0.6275963815142562,0.6719257240825782,0.5225031302153267
1316,Compostable Film,Bioplastic,Automotive,6.28715539039305,10.96,0.93,1.89,74.16,55.31,5.3,0.11329628251997965,0.18875401493346683,0.3796583386297237,0.589270312230464,0.93,0.8867037174800203,0.6386109264918094,0.7209837431760237
1317,Steel,Metal,Automotive,9.052805321872226,11.98,0.09,2.110830624441542,51.87,127.23,6.26,0.13269249770598107,0.4887581862929129,0.8418131043032099,0.20476108331895804,0.09,0.8673075022940189,0.6434703299455362,0.5596933602687023
1318,Aluminum,Metal,Pharmaceuticals,9.463179043510664,13.05,0.02,10.504937285684257,67.6,243.15,27.26,0.8699720281490574,0.9723021732782714,0.91038872878976,0.4761083318958081,0.02,0.13002797185094261,0.38077418754894116,0.3234624777006557
1319,Glass,Glass,Electronics,7.163259964061179,12.45,0.05,1.391118265433961,86.32,109.2,70.29,0.06947800550120481,0.4135485754807492,0.5260600575676335,0.7990339830947041,0.05,0.9305219944987952,0.5622948777386039,0.6396431201599937
1320,Compostable Film,Bioplastic,Food,5.120704167981128,2.74,0.93,2.62,96.14,92.57,70.47,0.17741436904710098,0.3441788678930463,0.18473815541079688,0.9684319475590824,0.93,0.822585630952899,0.46738794142849094,0.7152828796958888
1321,Recycled PET,Plastic,Pharmaceuticals,6.494206468020293,9.98,0.15,2.602668200981486,45.58,63.03,,0.17589206522636158,0.22095690985692237,0.4142576713847853,0.09625668449197858,0.15,0.8241079347736384,0.6331289226397607,0.48869171512890597
1322,Paperboard,Fiber,Cosmetics,4.478634040339565,4.09,0.73,1.2956938722297888,94.53,78.59,92.53,0.061096595226871706,0.2858632628373587,0.07744483314009791,0.9406589615318268,0.73,0.9389034047731283,0.4594599755536239,0.7019122909407196
1323,Kraft Paper,Fiber,Automotive,6.615350699776605,13.91,0.41,1.216220333504249,79.37,30.8,50.81,0.05411619627807624,0.08651399491094149,0.4345015147587327,0.679144385026738,0.41,0.9458838037219237,0.7218922089569282,0.70501722183703
1324,Compostable Film,Bioplastic,Food,5.438427974716088,4.55,0.62,1.91,50.27,109.74,37.77,0.1150529424248323,0.41580110958161265,0.2378314879324401,0.17716060031050548,0.62,0.8849470575751677,0.44565192942400844,0.5291123684838975
1325,Bioplastic PHA,Bioplastic,Food,6.951730511638263,6.49,0.62,1.93510893723916,85.02,93.51,25.23,0.11725833558990699,0.3480999457723272,0.490712364642062,0.7766085906503363,0.62,0.882741664410093,0.5874249783934284,0.7090716985156584
1326,Bioplastic PHA,Bioplastic,E-commerce,5.673791583542213,,0.54,1.8540660417734245,66.19,103.76,83.94,0.11014009533801593,0.39085638009427276,0.27716199475002823,0.4517854062446093,0.54,0.8898599046619841,0.4763509698434476,0.5851189945833818
1327,Aluminum,Metal,Electronics,8.364235831377398,11.54,0.07,10.482641919298336,82.03,142.73,72.72,0.8680137593393501,0.5534142577065866,0.7267494919828503,0.7250301880282906,0.07,0.1319862406606499,0.5586512421691882,0.40743966954443517
1328,Compostable Film,Bioplastic,E-commerce,6.579397014284958,10.98,0.43,1.37,94.2,147.45,71.58,0.06762312499381107,0.5731030742919117,0.4284934633042223,0.9349663619113335,0.43,0.9323768750061889,0.42753554074654193,0.6809395664011811
1329,Corrugated Cardboard,Fiber,Cosmetics,5.976123326502629,13.62,0.47,0.7409184754757032,53.04,99.97,49.62,0.012369010443040866,0.37504692779376797,0.3276832318137508,0.22494393651888908,0.47,0.9876309895569592,0.5060451360492395,0.5710576913645505
1330,Bioplastic PHA,Bioplastic,E-commerce,5.996391432906278,18.0,0.56,1.592706614896478,86.77,58.06,44.83,0.08718411404051607,0.20022525341008635,0.331070139845388,0.8067966189408314,0.56,0.9128158859594839,0.6122929038921034,0.705384329533576
1331,Kraft Paper,Fiber,Retail,5.666090652812894,10.67,0.59,0.6276216730236295,78.82,66.93,25.9,0.002417812932262465,0.2372252116964919,0.27587512839859063,0.6696567189925823,0.59,0.9975821870677375,0.5680149243415411,0.6912972438440821
1332,HDPE,Plastic,E-commerce,7.438403556544528,11.16,0.23,3.44,81.02,70.45,22.66,0.24943742514605913,0.2519083969465649,0.5720380105483616,0.7076073831292047,0.23,0.7505625748539408,0.6776701660514057,0.6278115916497107
1333,Compostable Film,Bioplastic,Automotive,5.4569094826625975,10.37,0.82,2.29,63.83,97.83,90.25,0.14842948061703243,0.366120218579235,0.24091984589021803,0.4110746938071416,0.82,0.8515705193829676,0.4766958072085462,0.603952030967477
1334,Tinplate,Metal,Retail,9.992667832113485,3.15,0.02,4.6,71.28,216.49,33.91,0.35132369962751214,0.8610937304467526,0.9988691124558867,0.5395894428152493,0.02,0.6486763003724878,0.48289140671430314,0.5261305415989607
1335,Recycled PET,Plastic,Cosmetics,7.949586324293566,6.58,0.38,2.7133190562302403,49.04,75.0,69.98,0.18561086126901857,0.27088808242606266,0.6574593610802518,0.15594272899775746,0.38,0.8143891387309814,0.7004508949764632,0.5733639472709868
1336,Compostable Film,Bioplastic,Food,6.300651372693874,4.67,0.46,2.63,78.0,95.79,35.87,0.17829269899952727,0.3576106453093063,0.381913588821289,0.6555114714507504,0.46,0.8217073010004727,0.5381990483429318,0.6193556055581536
1337,Rigid PVC,Plastic,Electronics,6.3990849018582905,29.23,0.16,2.65,95.78,,76.7,0.18004935890437992,,0.3983623533910929,0.9622218388821805,0.16,0.8199506410956201,,
1338,Recycled PET,Plastic,Retail,7.360456484862583,9.17,0.33,2.814536875936495,63.3,81.92,52.04,0.19450112554574758,0.29975388979268347,0.5590126416330568,0.40193203381059167,0.33,0.8054988744542524,0.6437527227776126,0.5883755139561029
1339,Bioplastic PHA,Bioplastic,Automotive,5.144396817958352,12.65,0.81,1.3416246041548143,96.79,118.31,49.39,0.06513082898553307,0.45154966003420516,0.1886973228288337,0.9796446437812663,0.81,0.934869171014467,0.4045491331110104,0.7178966956212293
1340,Kraft Paper,Fiber,E-commerce,4.091957506617418,10.09,0.57,1.2748201930158598,84.28,55.97,55.11,0.059263197459778455,0.1915071121678555,0.01282913438526067,0.7638433672589271,0.57,0.9407368025402215,0.4902273864533909,0.6443294742657257
1341,Glass,Glass,Food,7.515365777022428,2.04,0.07,1.7275636887497936,87.37,103.55,23.45,0.09902901476670961,0.3899803946106036,0.5848988056062709,0.8171468000690013,0.07,0.9009709852332903,0.5999712854761463,0.652703357513451
1342,Kraft Paper,Fiber,Food,5.3878688702179485,6.6,0.75,1.105500264819134,92.79,37.37,45.48,0.04439132101199267,0.11391982647144704,0.2293827935311563,0.9106434362601347,0.75,0.9556086789880074,0.6234012215295942,0.7600998756839432
1343,LDPE,Plastic,Cosmetics,7.736545010816761,18.78,0.21,2.7,62.46,64.02,51.23,0.18444100866651153,0.2250865557085054,0.6218590281574277,0.38744178023115405,0.21,0.8155589913334884,0.7136916778378679,0.594264875721487
1344,LDPE,Plastic,Cosmetics,7.454338139532616,7.12,0.35,2.7,89.62,18.27,80.1,0.18444100866651153,0.03424686105201685,0.5747007638430367,0.8559599792996379,0.35,0.8155589913334884,0.8093321889060047,0.728162816870779
1345,Glass,Glass,Pharmaceuticals,8.485413042399962,3.19,0.02,1.4267093030122902,58.12,141.73,57.99,0.07260407293550251,0.5492428982605431,0.7469988463670284,0.3125754700707262,0.02,0.9273959270644975,0.5692537995904855,0.5607472066678187
1346,Aluminum,Metal,Pharmaceuticals,8.850986668896152,12.96,0.04,11.47987663859074,64.04,226.32,25.7,0.9556038716947471,0.9020981938013599,0.808088137447115,0.4146972572020011,0.04,0.04439612830525286,0.38197633869803005,0.2785611883511951
1347,HDPE,Plastic,E-commerce,6.691869985093926,5.64,0.37,4.65,44.45,19.57,49.57,0.3557153493896438,0.03966962833187336,0.44728829300308387,0.07676384336725897,0.37,0.6442846506103562,0.7551135402021095,0.4976453782073944
1348,Paperboard,Fiber,Pharmaceuticals,5.113116288953808,14.9,0.76,0.691456640676424,41.47,77.51,24.33,0.008024629342423928,0.2813581946356318,0.18347018059810827,0.02535794376401585,0.76,0.991975370657576,0.5045731554578642,0.5611545068743529
1349,Molded Pulp,Fiber,Retail,6.962948691208173,,0.92,1.1533568559924197,61.55,28.8,74.76,0.048594708756844435,0.07817127601885455,0.4925869819214956,0.37174400552009657,0.92,0.9514052912431555,0.7501320271572856,0.7345620934584369
1350,Rigid PVC,Plastic,Retail,6.080218382824965,12.65,0.36,3.7,40.17,,34.14,0.27227400390914347,,0.3450780675862911,0.0029325513196481233,0.36,0.7277259960908565,,
1351,Aluminum,Metal,Food,9.734062992244898,9.54,0.08,8.499283255867393,92.54,247.25,36.51,0.6938094272897872,0.9894047470070496,0.955654872717463,0.906330860790064,0.08,0.30619057271021277,0.3886191008827554,0.47784360646351176
1352,Kraft Paper,Fiber,Pharmaceuticals,5.736026225717181,5.37,0.42,1.155947463784584,93.69,,41.7,0.04882224959872913,,0.2875617333951005,0.9261687079523891,0.42,0.9511777504012708,,
1353,Paperboard,Fiber,Pharmaceuticals,5.315846257568771,9.11,0.85,0.7930372977759499,93.72,44.1,20.62,0.01694676271419001,0.14199307554331958,0.21734743312881127,0.9266862170087976,0.85,0.98305323728581,0.6017431279255328,0.7799237398817669
1354,Paperboard,Fiber,Automotive,6.17577298124541,24.43,0.48,1.2139634067127325,63.87,24.29,88.04,0.053917963637934004,0.059358444917198515,0.36104574756609453,0.4117647058823529,0.48,0.946082036362066,0.7088032320761186,0.6514829348607294
1355,Compostable Film,Bioplastic,Food,5.973337882849406,7.63,0.67,2.14,80.17,105.14,84.08,0.13525453133063767,0.39661285612981273,0.3272177694122373,0.6929446265309643,0.67,0.8647454686693623,0.49291939408700725,0.654464191369977
1356,Rigid PVC,Plastic,Food,7.746846476163321,,0.11,2.61,90.46,71.06,64.45,0.17653603909467463,0.2544529262086514,0.6235804576301688,0.8704502328790753,0.11,0.8234639609053254,0.6967604273268766,0.6741773874421486
1357,HDPE,Plastic,Electronics,7.801403728022517,19.91,0.35,4.39,83.67,56.61,85.17,0.33287877062655946,0.19417678221332332,0.632697263651707,0.7533206831119545,0.35,0.6671212293734405,0.7365728361326888,0.6507134408327659
1358,HDPE,Plastic,Cosmetics,6.843441853746911,11.84,0.25,3.06,71.6,22.65,83.27,0.21606088695385903,0.052517415425687226,0.47261675581491464,0.5451095394169397,0.25,0.783939113046141,0.7575362530705535,0.61834938064636
1359,Kraft Paper,Fiber,Cosmetics,4.830483391705155,3.66,0.54,1.2608294656777783,62.92,51.97,82.46,0.05803434997205178,0.17482167438368162,0.1362407250864668,0.39537691909608425,0.54,0.9419656500279482,0.5496032854043778,0.5936899726873425
